№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
2744;2,00788E+11;Товар_4224;ИП «Корнилов»;24.03.2021;2854686.1062951013;21.03.2021;nn-553/15;4.423475853;186.09;;51.88;214.86
329;2,01285E+11;Товар_1969;РКК Энергия;02.09.2021;6548426.148806953;10.09.2021;nn-554/15;2.083361222;279.42;20.0;74.11;326.56
4088;2,00964E+11;Товар_924;Кока-Кола Эйчбиси Евразия (Coca-Cola);17.11.2021;2638996.375672632;15.11.2021;nn-555/15;15.959840148;742.49;10.0;17.фев;776.76
2800;2,01135E+11;Товар_2875;Нефтехимремстрой;29.10.2021;6918808.284905259;25.09.2021;nn-556/15;0.246095303;559.02;10.0;70.85;615.54
1232;2,00535E+11;Товар_70;РАО «Жукова-Белоусов»;28.09.2021;2293543.1370861493;26.09.2021;nn-557/15;0.305318646;345.99;10.0;31.9;387.42
4291;2,01085E+11;Товар_4126;ЗАО «Копылов, Селезнев и Красильников»;13.11.2021;4481259.461027274;04.11.2021;nn-558/15;15.382569481;155.2;10.0;32.68;180.39
619;2,01391E+11;Товар_5518;РАО «Тетерина»;07.07.2021;11706502.627841225;16.07.2021;nn-559/15;4.018527772;113.69;10.0;21.мар;122.74
3071;2,0116E+11;Товар_3547;Транстрейдойл;27.02.2021;7684527.213848254;17.03.2021;nn-560/15;8.292239032;42.4;10.0;апр.19;46.61
190;2,00895E+11;Товар_160;ИП «Фомин, Евсеева и Лихачев»;26.10.2021;3430281.385051897;27.09.2021;nn-561/15;0.040013198;мар.43;10.0;апр.74;мар.84
1744;2,01406E+11;Товар_3738;Сони Электроникс (Sony);23.03.2021;10949362.018606354;24.12.2020;nn-562/15;1.839541562;899.88;20.0;24.68;989.61
4805;2,01027E+11;Товар_3739;Каргилл (Cargill);26.11.2021;4014106.261639828;28.11.2021;nn-563/15;4.832123603;дек.63;10.0;0.92;ноя.88
33;2,00448E+11;Товар_429;РАО «Молчанов Силин»;22.04.2021;2033656.9003500016;20.04.2021;nn-564/15;1.890244181;210.77;20.0;26.июл;247.29
427;2,00279E+11;Товар_1718;Емельянова Инкорпорэйтед;22.06.2021;2020613.8400729813;14.05.2021;nn-565/15;1.462782173;152.06;;31.май;182.65
1464;2,00115E+11;Товар_1234;ИП «Тимофеева»;22.04.2021;2000010.9612769876;04.05.2021;nn-566/15;1.594234458;489.41;20.0;78.84;568.03
49;2,00983E+11;Товар_959;РАО «Беспалова-Русаков»;07.06.2021;3749435.4254847616;16.08.2021;nn-567/15;0.050043624;456.27;20.0;26.43;524.19
151;2,00565E+11;Товар_4222;АО «Сазонов, Быкова и Кудрявцев»;02.06.2021;2187012.0324283354;14.08.2021;nn-568/15;0.177694181;261.52;20.0;сен.72;291.52
3291;2,00901E+11;Товар_2842;ЗАО «Тимофеев, Кириллова и Суворов»;27.04.2021;3337371.5775199905;06.05.2021;nn-569/15;4.360708245;14.17;10.0;май.86;16.56
4274;2,00378E+11;Товар_2182;РАО «Архипова-Суханов»;24.03.2021;2032683.7435792463;02.11.2020;nn-570/15;3.605948916;624.87;10.0;50.13;675.76
2562;2,00722E+11;Товар_2473;ОАО «Артемьев, Федотов и Ефимова»;31.07.2021;2211126.6287779994;20.08.2021;nn-571/15;4.527114378;67.8;10.0;апр.21;73.84
4733;2,00752E+11;Товар_3509;ООО «Потапова»;22.09.2021;2852985.6370190205;14.10.2021;nn-572/15;20.797448902;707.2;10.0;25.84;768.08
2659;2,00294E+11;Товар_4308;ОАО «Гущин, Волков и Абрамов»;28.10.2021;2011060.095834728;28.10.2021;nn-573/15;0.054786808;234.93;10.0;86.0;270.11
3061;2,01311E+11;Товар_4805;РАО «Шашкова»;21.02.2021;8527809.024898028;07.02.2021;nn-574/15;6.732912733;580.15;10.0;72.37;651.98
783;2,00313E+11;Товар_1032;ООО «Ефремова»;15.09.2021;2009607.395163891;19.10.2021;nn-575/15;1.678339922;167.6;10.0;19.67;187.79
2870;2,00376E+11;Товар_2019;ЗАО «Савин, Калинин и Лебедев»;18.04.2021;2007397.6606185175;15.07.2021;nn-576/15;13.222709208;286.76;20.0;фев.55;300.82
1293;2,00244E+11;Товар_238;САФМАР;05.11.2021;2001052.8616126843;16.10.2021;nn-577/15;0.452380148;413.61;10.0;18.24;454.76
186;2,01479E+11;Товар_3026;Фомичева Инк;26.06.2021;12048172.554324104;27.07.2021;nn-578/15;0.627205281;371.44;10.0;18.41;407.33
3635;2,01116E+11;Товар_5703;Зара СНГ (Zara);03.08.2021;4332809.329094232;22.09.2021;nn-579/15;12.909458751;185.27;20.0;60.71;225.6
727;2,00463E+11;Товар_2867;ООО «Дементьев-Тихонов»;19.08.2021;2150237.470408502;07.08.2021;nn-580/15;0.068525872;218.42;;23.51;249.07
4237;2,00642E+11;Товар_2341;НПО «Романов Громов»;17.09.2021;2154370.1353327543;22.08.2021;nn-581/15;4.350518982;211.65;10.0;75.01;245.39
3671;2,00121E+11;Товар_864;ООО «Дорофеева, Кудрявцев и Бобров»;20.11.2021;2000010.0395140925;17.11.2021;nn-582/15;19.4188851;173.5;10.0;62.15;201.61
37;2,01487E+11;Товар_2868;ИП «Иванов, Быкова и Субботин»;13.05.2021;15908269.175797977;13.03.2021;nn-583/15;0.069233252;14.93;10.0;21.37;15.89
1172;2,01381E+11;Товар_3921;ИП «Шарова»;21.09.2021;12042203.10088838;07.09.2021;nn-584/15;1.024711375;127.78;10.0;22.89;140.44
1235;2,00626E+11;Товар_232;Евдокимова Групп;24.03.2021;2436897.5078968564;28.06.2021;nn-585/15;0.770174216;315.01;20.0;52.19;371.72
1151;2,01573E+11;Товар_5332;Северный ветер;28.09.2020;16000840.8;25.10.2020;nn-586/15;0.64456467;206.15;10.0;17.янв;227.08
4722;2,00672E+11;Товар_2772;Владимиров Инк;19.11.2021;2146340.6100703664;04.11.2021;nn-587/15;3.109391548;729.34;10.0;62.45;798.23
4731;2,00904E+11;Товар_2579;ОАО «Мамонтова»;01.08.2021;3794885.5080548967;02.10.2021;nn-588/15;8.455889425;64.69;10.0;янв.34;66.57
1498;2,00913E+11;Товар_4432;ОАО «Меркушев»;21.06.2021;3371799.854022967;22.06.2021;nn-589/15;1.776730361;20.83;10.0;мар.61;23.авг
3315;2,00602E+11;Товар_4759;Казакова и партнеры;12.10.2021;2389527.4007893847;31.10.2021;nn-590/15;1.392594868;120.65;10.0;52.11;135.04
622;2,00619E+11;Товар_497;АО «Карпова, Кудряшов и Авдеева»;07.03.2021;2296866.957732964;02.01.2021;nn-591/15;1.388731626;22.62;10.0;мар.33;23.36
4610;2,00169E+11;Товар_3561;Группа Ренессанс Страхование;17.10.2021;2000268.4617686917;08.11.2021;nn-592/15;2.687092931;309.53;10.0;21.41;323.84
4508;2,01593E+11;Товар_5281;Октоблу (Decathlon);16.10.2021;16000840.8;19.10.2021;nn-593/15;13.741657324;388.73;10.0;77.85;444.22
1672;2,01503E+11;Товар_2796;ООО «Маслова, Киселева и Шашков»;13.09.2021;16000840.8;06.09.2021;nn-594/15;1.185569909;1628.83;10.0;96.43;1766.68
5037;2,00382E+11;Товар_4980;ООО «Шестакова, Щербакова и Миронова»;27.11.2021;2012751.395155873;30.11.2021;nn-595/15;30.913910853;1247.2;10.0;165.73;1390.11
2482;2,00744E+11;Товар_3375;ООО «Шарапов Лазарева»;08.09.2021;2435418.2857310744;11.09.2021;nn-596/15;4.377731475;1053.5;10.0;90.33;1143.03
3417;2,01145E+11;Товар_4974;Росморпорт;20.07.2021;4997213.196327942;02.07.2021;nn-597/15;16.315087436;792.34;20.0;99.02;912.27
3340;2,00648E+11;Товар_2179;ЗАО «Белозерова, Ситникова и Носов»;17.10.2021;2178973.73863672;11.11.2021;nn-598/15;1.277771093;222.32;10.0;июл.45;243.11
1287;2,01429E+11;Товар_4587;ИП «Муравьев, Павлова и Семенова»;11.07.2021;11039347.715413736;31.05.2021;nn-599/15;1.700976178;38.85;10.0;25.46;45.02
4577;2,01333E+11;Товар_5377;ЗАО «Боброва-Александрова»;26.12.2020;13385322.36730474;30.01.2021;nn-600/15;1.21480119;319.05;10.0;85.36;374.57
491;2,01021E+11;Товар_531;ЗАО «Кононова»;19.03.2021;3397124.693769901;02.04.2021;nn-601/15;0.225321265;524.36;;64.72;616.31
1389;2,00271E+11;Товар_538;АО «Михеев-Мамонтов»;17.10.2021;2001052.7831277;20.10.2021;nn-602/15;0.119519068;760.07;20.0;63.21;867.67
3842;2,01418E+11;Товар_5285;ЗАО «Морозова-Петухов»;17.08.2021;10080101.54716451;13.07.2021;nn-603/15;7.627948316;1002.71;10.0;30.31;1059.85
3037;2,01479E+11;Товар_3070;Водоканал Санкт-Петербурга;22.12.2020;16000840.8;26.01.2021;nn-604/15;3.423573212;1900.31;10.0;247.96;2158.73
4463;2,01548E+11;Товар_4986;Попова и партнеры;23.10.2021;16000840.8;15.10.2021;nn-605/15;9.184567019;563.06;10.0;96.38;642.88
1929;2,00122E+11;Товар_28;Зара СНГ (Zara);04.08.2021;2000012.191089555;27.05.2021;nn-606/15;1.606703422;320.06;20.0;64.59;374.17
1967;2,01268E+11;Товар_1461;АО «Макаров, Емельянов и Юдин»;05.10.2021;8369615.065818344;25.09.2021;nn-607/15;1.215375336;дек.53;10.0;5.0;15.31
2710;2,00218E+11;Товар_1073;Боброва Лимитед;11.08.2021;2001723.3400757888;16.08.2021;nn-608/15;0.067025359;72.82;10.0;16.77;73.78
1391;2,00867E+11;Товар_2613;А-Ойл;29.12.2020;2621867.697667279;12.06.2021;nn-609/15;4.237123257;413.65;20.0;26.71;463.01
2873;2,00708E+11;Товар_1886;РАО «Белова»;26.11.2021;2093684.3530818496;20.11.2021;nn-610/15;0.406040636;1013.46;10.0;78.58;1125.41
407;2,01053E+11;Товар_218;Веселов Групп;25.03.2021;3215421.6525064493;24.03.2021;nn-611/15;0.25004428;481.79;20.0;34.12;553.88
4745;2,00552E+11;Товар_1653;Эбботт лэбораториз (Abbott Laboratories);10.09.2021;2038021.7658798343;27.07.2021;nn-612/15;12.302035214;680.57;10.0;118.68;768.26
414;2,01208E+11;Товар_4009;ООО «Ситникова-Сафонов»;13.10.2020;9502052.507411033;31.08.2020;nn-613/15;3.55596036;47.58;10.0;24.июн;56.17
1325;2,00998E+11;Товар_56;НПО «Суворов»;10.09.2021;4406113.359835121;10.07.2021;nn-614/15;0.345002157;133.61;10.0;39.98;153.12
4150;2,01015E+11;Товар_4397;ОАО «Шилова, Симонова и Лебедева»;29.11.2021;3979916.8983608503;27.11.2021;nn-615/15;9.70335093;376.3;20.0;37.43;432.35
4202;2,00554E+11;Товар_3656;РАО «Большакова, Назарова и Николаев»;03.09.2021;2489543.062660132;19.08.2021;nn-616/15;0.52584487;256.74;10.0;109.44;306.04
798;2,00517E+11;Товар_1929;СБСВ-Ключавто;13.08.2021;2019015.52263364;04.05.2021;nn-617/15;0.113083526;671.74;;30.36;760.22
665;2,00593E+11;Товар_1568;ООО «Селезнев, Филатова и Тимофеева»;22.09.2020;2279449.1937596435;15.08.2020;nn-618/15;0.159584656;20.78;10.0;апр.64;21.77
3202;2,01374E+11;Товар_2432;ОАО «Уварова-Белоусов»;19.06.2021;9547517.37304151;25.09.2021;nn-619/15;11.42382803;630.97;20.0;38.75;704.39
1565;2,01313E+11;Товар_3844;Осипов и партнеры;02.03.2021;9320197.747373434;29.03.2021;nn-620/15;1.719692025;55.89;10.0;25.79;66.0
4518;2,0116E+11;Товар_5839;Ермакова Лтд;03.06.2021;6843267.598057884;11.06.2021;nn-621/15;9.051811503;346.69;10.0;ноя.29;363.83
2685;2,0058E+11;Товар_827;АО «Бурова»;18.03.2021;2261680.6924683247;18.02.2021;nn-622/15;0.834136579;694.17;10.0;99.05;783.89
555;2,01538E+11;Товар_3217;Углетранс;03.10.2021;16000840.8;25.09.2021;nn-623/15;0.129014255;147.04;;фев.36;159.08
3588;2,01577E+11;Товар_5188;Старттех;05.10.2021;16000840.8;24.10.2021;nn-624/15;2.569839837;589.1;20.0;60.29;664.16
1743;2,01519E+11;Товар_4103;РАО «Наумов»;23.11.2021;15337671.838108815;28.11.2021;nn-625/15;0.829690388;477.95;10.0;76.42;543.9
3961;2,00824E+11;Товар_3907;НПО «Лыткин-Федосеев»;09.08.2021;2969110.7680599336;29.08.2021;nn-626/15;7.436116794;146.23;20.0;31.64;177.98
3862;2,00175E+11;Товар_1854;НПО «Афанасьев-Блинова»;14.10.2021;2000434.9739953957;11.10.2021;nn-627/15;1.86195193;462.0;20.0;44.47;540.3
3475;2,01554E+11;Товар_4187;ИП «Филиппова Борисов»;11.08.2020;16000840.8;07.12.2020;nn-628/15;6.972785291;97.46;10.0;фев.72;95.18
2126;2,0082E+11;Товар_2222;ИП «Белякова»;31.08.2021;2529290.7771974243;16.10.2021;nn-629/15;3.718298012;190.83;10.0;32.54;205.6
878;2,01491E+11;Товар_5339;Алексеев Инк;10.10.2021;16000840.8;19.08.2021;nn-630/15;0.041015011;151.67;10.0;90.93;180.53
1120;2,00952E+11;Товар_4495;ОАО «Тарасова»;01.06.2021;2798139.5489085345;15.07.2021;nn-631/15;2.639608049;361.23;20.0;51.97;411.37
980;2,01566E+11;Товар_2750;Силин Лимитед;26.02.2021;16000840.8;07.02.2021;nn-632/15;0.322789445;268.44;20.0;17.65;305.83
967;2,00901E+11;Товар_2591;Волков Лтд;07.07.2021;2420178.067686836;21.08.2021;nn-633/15;5.84554718;310.62;20.0;34.61;355.19
2704;2,01081E+11;Товар_3023;ОАО «Галкин, Никонов и Селиверстова»;08.09.2021;4286269.938756033;20.07.2021;nn-634/15;1.533553032;286.44;10.0;22.28;316.17
1042;2,0156E+11;Товар_3119;Старттех;01.09.2021;16000840.8;01.10.2021;nn-635/15;2.492782411;296.86;20.0;48.61;350.64
2810;2,00564E+11;Товар_2963;Ростсельмаш;30.07.2021;2035572.7981745496;30.07.2021;nn-636/15;2.848436577;786.96;;79.18;930.49
3512;2,00718E+11;Товар_5249;НПО «Кудрявцев»;13.07.2021;2490837.148971202;30.09.2021;nn-637/15;13.345679743;105.03;10.0;16.72;114.96
4856;2,00209E+11;Товар_3648;ООО «Лазарев Молчанова»;10.10.2021;2000163.1397351464;20.08.2021;nn-638/15;5.105158355;529.39;10.0;86.72;616.75
3416;2,01584E+11;Товар_4125;ИП «Осипова-Суханов»;01.02.2021;16000840.8;03.11.2020;nn-639/15;5.283451651;71.55;10.0;22.июл;81.17
1700;2,00137E+11;Товар_410;ОАО «Гаврилова-Дмитриев»;06.10.2021;2000011.064858721;30.09.2021;nn-640/15;8.179676401;480.87;10.0;14.25;510.32
1072;2,0012E+11;Товар_1441;ИП «Родионова Фомин»;17.09.2021;2000010.3531620852;07.08.2021;nn-641/15;1.318277471;159.54;10.0;07.июл;173.04
809;2,01469E+11;Товар_1201;ООО «Сафонов, Гурьева и Владимиров»;30.07.2021;16000840.8;30.06.2021;nn-642/15;0.084950666;602.8;10.0;32.68;665.86
1041;2,0158E+11;Товар_2112;Шилов и партнеры;02.02.2021;16000840.8;13.01.2021;nn-643/15;0.599996738;66.49;20.0;фев.56;73.31
4492;2,00272E+11;Товар_3546;Алтайвагон;11.06.2021;2001512.6822914253;28.05.2021;nn-644/15;11.911533159;921.0;20.0;83.85;1056.36
949;2,00772E+11;Товар_1495;РАО «Поляков, Гаврилова и Лыткин»;11.08.2021;2546226.55327449;10.06.2021;nn-645/15;0.311996415;195.83;10.0;авг.28;210.91
4907;2,00592E+11;Товар_4449;РАО «Баранова, Павлов и Кириллов»;02.09.2021;2273147.878938272;17.09.2021;nn-646/15;13.053518493;546.75;10.0;65.55;588.99
4705;2,01222E+11;Товар_3951;НПО «Третьякова Ларионова»;25.08.2021;7543606.619410674;05.07.2021;nn-647/15;7.527910685;433.02;20.0;38.18;482.45
3788;2,0112E+11;Товар_3101;НПО «Давыдова-Медведев»;18.05.2021;6185016.480364028;17.07.2021;nn-648/15;20.222661411;897.56;10.0;66.14;1003.51
3549;2,00681E+11;Товар_1643;ООО «Гришина Емельянов»;17.10.2021;2809053.180822025;07.09.2021;nn-649/15;10.097695811;381.61;10.0;28.43;403.41
1645;2,00176E+11;Товар_3364;ИП «Дементьев Некрасов»;28.08.2021;2000054.4874014463;13.09.2021;nn-650/15;1.49785522;60.1;20.0;04.авг;66.82
2290;2,00914E+11;Товар_1528;Воронцова Инк;16.05.2021;3310740.582948614;09.06.2021;nn-651/15;0.821418184;353.52;10.0;57.79;401.47
413;2,00743E+11;Товар_14;ИП «Матвеев Ефимова»;22.10.2021;2560591.11519372;04.11.2021;nn-652/15;0.048049297;899.87;10.0;97.98;984.51
3215;2,00309E+11;Товар_1003;ООО «Самсонов-Яковлева»;17.09.2021;2001713.4256553005;09.11.2021;nn-653/15;0.71121571;496.34;20.0;90.59;586.17
3423;2,00965E+11;Товар_2374;ОАО «Шестаков-Селиверстов»;16.10.2021;4708860.921452066;10.10.2021;nn-654/15;3.909555695;607.06;10.0;166.71;712.74
2115;2,00536E+11;Товар_689;ИП «Брагин, Сорокина и Ситникова»;05.05.2021;2113449.6560649136;28.04.2021;nn-655/15;0.540394179;60.12;10.0;37.07;69.13
1183;2,01499E+11;Товар_5133;ОАО «Гурьева Симонова»;25.04.2020;15955248.102628836;30.10.2020;nn-656/15;0.380342211;105.42;10.0;20.июн;114.74
2400;2,00251E+11;Товар_2703;ОАО «Русакова Белозерова»;17.06.2021;2000289.1151503827;16.03.2021;nn-657/15;1.406878597;129.85;10.0;авг.27;139.36
2181;2,00785E+11;Товар_2951;Хендэ Мотор СНГ (Hyundai);19.06.2021;2597800.838236103;20.06.2021;nn-658/15;7.130167761;601.51;10.0;64.78;674.74
2683;2,00714E+11;Товар_1932;Захаров Групп;31.08.2021;2231774.394303713;02.08.2021;nn-659/15;9.324467519;374.86;10.0;82.58;426.66
2161;2,0043E+11;Товар_2099;Горшкова и партнеры;15.10.2021;2072911.7112278407;29.10.2021;nn-660/15;0.585387149;406.69;10.0;21.51;449.48
536;2,00864E+11;Товар_791;НПО «Голубева»;18.06.2021;2794604.362881747;26.06.2021;nn-661/15;0.079231367;117.09;10.0;34.85;128.54
1100;2,0065E+11;Товар_686;РАО «Калашников Колесников»;26.10.2021;2102121.7990676407;24.10.2021;nn-662/15;0.047464951;475.35;10.0;37.46;511.41
4577;2,00343E+11;Товар_2654;Гиперглобус (Bruch-Beteiligungs);18.08.2021;2010513.5281748865;02.08.2021;nn-663/15;6.71838116;293.19;10.0;13.15;309.66
2777;2,01188E+11;Товар_5258;ЗАО «Кудряшова»;16.01.2021;6910092.903267411;24.12.2020;nn-664/15;8.741736058;44.11;10.0;25.74;49.85
3405;2,00497E+11;Товар_592;Группа Волга-Днепр;23.10.2021;2039663.0175753213;20.10.2021;nn-665/15;2.885982116;419.5;10.0;27.46;451.87
1242;2,00446E+11;Товар_2563;Совкомбанк;10.10.2020;2024187.2114195735;01.09.2020;nn-666/15;0.054193945;204.22;10.0;58.0;232.54
4079;2,0104E+11;Товар_5778;ОАО «Журавлева»;28.08.2021;6279656.088304127;02.10.2021;nn-667/15;1.18257048;36.8;20.0;08.июл;44.12
2511;2,01087E+11;Товар_3261;Проктер Энд Гэмбл. Дистрибьюторская компания (Procter & Gamble);27.11.2021;3552880.6477667284;24.11.2021;nn-668/15;2.749618852;июн.33;10.0;окт.92;07.янв
