№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
735;2,00639E+11;Товар_1509;Сафонова Инк;19.08.2021;2381959.8902547937;27.06.2021;nn-679/15;0.276042813;137.51;20.0;56.03;165.99
466;2,01308E+11;Товар_3059;РАО «Ермаков Никифоров»;10.03.2021;6357164.132103105;15.04.2021;nn-680/15;0.938331306;120.67;10.0;33.9;143.86
594;2,01474E+11;Товар_2884;ИП «Прохоров»;16.06.2020;14009589.977688564;09.03.2021;nn-681/15;1.043376055;153.06;20.0;04.янв;160.97
4601;2,00764E+11;Товар_4946;ЗАО «Громов»;08.09.2021;2474059.79078294;03.09.2021;nn-682/15;12.2801715;272.77;20.0;авг.34;294.26
2291;2,00783E+11;Товар_4113;ОАО «Третьяков, Юдина и Евдокимова»;07.02.2021;2937673.523169976;01.02.2021;nn-683/15;1.361120138;153.82;10.0;59.34;179.69
768;2,01264E+11;Товар_868;АО «Орехов-Гордеева»;14.06.2021;7357487.95646684;25.06.2021;nn-684/15;0.040738309;911.7;20.0;75.78;1018.85
2121;2,00822E+11;Товар_3071;ИП «Буров-Силина»;11.07.2021;3211093.2479409003;06.08.2021;nn-685/15;1.352659328;298.05;20.0;19.71;341.32
604;2,00868E+11;Товар_738;Группа Черкизово;17.03.2021;2780452.304577795;12.12.2020;nn-686/15;0.135203924;388.51;10.0;103.74;455.56
458;2,00657E+11;Товар_305;ОАО «Комаров, Бобров и Устинов»;16.11.2020;2349946.541787124;26.10.2020;nn-687/15;0.538166205;40.22;10.0;янв.89;41.47
381;2,00842E+11;Товар_923;ИП «Кондратьева-Красильникова»;07.09.2021;2514075.8025295627;08.08.2021;nn-688/15;0.501737068;524.89;20.0;85.32;619.9
3747;2,01427E+11;Товар_4977;Аксенова Инк;30.10.2021;14856767.621164402;14.10.2021;nn-689/15;10.040324612;347.08;10.0;48.19;384.83
143;2,00567E+11;Товар_1236;Филиппова Групп;04.09.2021;2310965.441488665;14.08.2021;nn-690/15;0.075125833;208.82;10.0;57.3;238.73
2171;2,00971E+11;Товар_1338;АО «Белозеров Мясников»;13.06.2021;5491604.440934488;14.05.2021;nn-691/15;1.86676532;142.24;10.0;01.янв;140.13
1773;2,00794E+11;Товар_3972;АО «Макарова, Максимов и Власова»;03.04.2021;2649725.8941043243;24.04.2021;nn-692/15;0.197532753;18.93;10.0;ноя.25;21.92
3780;2,01308E+11;Товар_4254;ИП «Филиппова, Силин и Тимофеева»;28.05.2021;8778042.258792348;28.08.2021;nn-693/15;5.80617668;134.92;10.0;июн.28;141.63
3971;2,0035E+11;Товар_4542;ООО «Антонова, Осипова и Брагина»;25.11.2021;2079151.233793123;05.12.2021;nn-694/15;3.784715068;808.62;10.0;69.36;880.57
1172;2,00476E+11;Товар_2222;ООО «Константинова Гордеева»;30.07.2021;2034058.7481704445;05.07.2021;nn-695/15;1.077266885;372.03;20.0;56.73;440.3
2482;2,01399E+11;Товар_4626;РАО «Макарова Трофимова»;11.07.2021;15765713.728416985;22.07.2021;nn-696/15;1.515034428;17.72;;фев.32;19.45
303;2,01064E+11;Товар_3213;НПО «Туров»;14.06.2021;3697987.170750497;27.07.2021;nn-697/15;0.042354807;35.54;20.0;ноя.13;42.65
2452;2,00137E+11;Товар_455;Михеев Инкорпорэйтед;30.10.2021;2000010.822727252;21.09.2021;nn-698/15;4.525871244;832.35;20.0;57.65;942.41
4519;2,00942E+11;Товар_403;ООО «Богданова»;08.05.2021;4066797.563497381;21.03.2021;nn-699/15;8.711421106;104.65;10.0;20.77;122.47
4187;2,01529E+11;Товар_3761;НПО «Ермакова»;12.11.2021;16000840.8;07.11.2021;nn-700/15;13.649785998;428.48;10.0;45.4;477.46
336;2,00268E+11;Товар_2203;Группа ГАЗ;11.03.2020;2007978.01914965;21.09.2020;nn-701/15;0.089452495;761.8;;44.32;865.95
3311;2,0013E+11;Товар_1643;ИП «Николаева, Петров и Дроздова»;10.10.2021;2000011.4947718584;31.08.2021;nn-702/15;9.58158219;297.79;20.0;27.17;333.65
2476;2,0143E+11;Товар_2893;Продо;04.04.2021;12238641.519176252;11.03.2021;nn-703/15;3.474282894;79.28;10.0;июл.77;87.31
1096;2,01594E+11;Товар_1773;ОАО «Воронов»;26.05.2021;16000840.8;26.05.2021;nn-704/15;1.417810514;61.02;10.0;фев.43;61.03
3122;2,00515E+11;Товар_4301;ТМК;18.08.2021;2103887.0714954487;02.08.2021;nn-705/15;0.875911399;542.64;20.0;45.38;616.63
997;2,00102E+11;Товар_100;Киселева Лимитед;29.01.2021;2000010.0003705109;16.03.2021;nn-706/15;0.049195432;1683.41;20.0;126.25;1911.01
58;2,00564E+11;Товар_938;Белуга Групп;08.12.2020;2162452.4388346;14.12.2020;nn-707/15;0.07776381;1115.08;10.0;66.86;1243.83
100;2,01023E+11;Товар_3366;ООО «Кузнецова»;07.11.2020;5642848.669024714;13.09.2020;nn-708/15;0.762981667;383.04;10.0;17.78;419.85
3511;2,01046E+11;Товар_4947;Куликова Лтд;18.09.2021;4865487.305948401;06.10.2021;nn-709/15;1.443229854;30.64;10.0;23.47;35.75
1450;2,0104E+11;Товар_3408;Ярче!;28.11.2020;2995277.6987741427;02.08.2020;nn-710/15;1.594608388;370.4;10.0;20.68;398.42
1911;2,00604E+11;Товар_565;ЗАО «Селезнев-Кошелев»;20.09.2021;2044399.2509902744;13.09.2021;nn-711/15;0.096011197;588.69;10.0;100.39;666.67
1849;2,01333E+11;Товар_5363;Авиакомпания ЮТэйр;06.11.2021;6840521.1050380375;11.11.2021;nn-712/15;4.731373908;1458.94;20.0;105.74;1634.52
3651;2,01215E+11;Товар_5285;ЗАО «Сафонова, Буров и Брагина»;14.11.2021;6569686.529905639;11.11.2021;nn-713/15;0.316072663;127.51;20.0;46.54;150.98
3719;2,00703E+11;Товар_1549;Трансмашхолдинг;09.08.2021;3218957.98292691;05.06.2021;nn-714/15;4.243994636;667.25;10.0;65.59;729.06
1868;2,00845E+11;Товар_4297;Уралкалий;26.05.2021;3442695.090654936;13.05.2021;nn-715/15;0.978391185;98.91;10.0;45.12;117.57
577;2,01478E+11;Товар_3684;ОАО «Рогов-Савин»;13.08.2021;13269766.7742204;07.09.2021;nn-716/15;0.893510468;166.27;10.0;23.35;180.97
1367;2,00635E+11;Товар_5268;Кулагина Лтд;20.04.2021;2102252.073793552;20.05.2021;nn-717/15;1.040359573;96.77;20.0;4.0;107.34
2089;2,00343E+11;Товар_1376;Автотор холдинг;27.08.2020;2081722.5183430733;30.12.2020;nn-718/15;8.650434136;458.84;;14.88;522.7
998;2,00632E+11;Товар_1240;ЗАО «Рябова, Александрова и Быкова»;03.08.2021;2570145.171935305;01.09.2021;nn-719/15;0.236595942;953.22;10.0;122.98;1060.78
375;2,00532E+11;Товар_412;НПО «Носова Родионова»;18.04.2021;2115419.89957973;01.06.2021;nn-720/15;0.81881881;915.97;10.0;23.69;981.58
3102;2,00825E+11;Товар_4300;Кузнецов Групп;13.05.2021;2361612.7681151065;01.06.2021;nn-721/15;8.328589485;979.19;10.0;72.96;1072.12
3444;2,01163E+11;Товар_5679;АО «Мамонтова-Шилова»;20.08.2021;7090262.281789774;05.09.2021;nn-722/15;1.709042006;09.фев;20.0;фев.64;сен.73
1384;2,00846E+11;Товар_2546;Автотор холдинг;17.03.2021;2657657.967767101;17.02.2021;nn-723/15;0.675671064;65.81;10.0;38.78;75.2
4289;2,01426E+11;Товар_5179;ОАО «Горбачев-Кузьмин»;25.06.2020;14260965.404085116;22.07.2020;nn-724/15;12.877669673;227.98;20.0;ноя.97;267.36
1820;2,016E+11;Товар_3131;ЗАО «Прохорова»;26.08.2021;16000840.8;09.07.2021;nn-725/15;0.929576124;226.63;10.0;25.62;260.7
380;2,00956E+11;Товар_3638;РАО «Колесников Меркушева»;05.08.2021;2824048.4467472816;27.07.2021;nn-726/15;0.239037347;213.69;10.0;27.63;239.06
4196;2,00413E+11;Товар_2975;ЗАО «Харитонов-Третьякова»;18.10.2021;2119799.566144813;30.10.2021;nn-727/15;3.818289353;368.34;10.0;18.мар;405.25
1210;2,00137E+11;Товар_19;ООО «Шубина, Ширяев и Борисов»;14.07.2021;2000067.38661464;22.08.2021;nn-728/15;3.802894964;819.73;10.0;58.61;922.63
3287;2,00393E+11;Товар_2632;РАО «Самойлов Федотова»;23.09.2021;2005295.555945569;03.10.2021;nn-729/15;4.883237341;55.93;10.0;сен.81;64.2
916;2,01189E+11;Товар_2212;ЗАО «Сысоев-Семенова»;31.03.2021;5765948.89235378;08.06.2021;nn-730/15;0.244821555;129.55;10.0;23.71;143.37
1406;2,01556E+11;Товар_3732;ГК Невада (Самбери);17.08.2021;16000840.8;28.08.2021;nn-731/15;5.758542966;365.9;10.0;28.89;398.95
2679;2,01489E+11;Товар_2726;ЗАО «Михеев»;03.10.2021;10827950.586231234;15.10.2021;nn-732/15;1.767676523;1439.0;10.0;118.38;1614.28
1780;2,01462E+11;Товар_4204;АО «Ершов-Суворова»;09.05.2021;15731474.33340003;11.06.2021;nn-733/15;0.323113606;34.01;10.0;сен.37;38.79
3005;2,00487E+11;Товар_1800;ООО «Ларионов, Туров и Шашков»;18.04.2021;2107898.621086149;06.06.2021;nn-734/15;0.487207758;783.75;10.0;152.98;907.36
625;2,01251E+11;Товар_2240;ЗАО «Комиссаров-Белоусов»;02.12.2021;6627486.662902452;03.11.2021;nn-735/15;0.04154828;232.64;10.0;июл.13;251.81
749;2,01493E+11;Товар_2468;НПО «Богданова-Никонова»;03.04.2021;15912668.958792437;30.03.2021;nn-736/15;2.254589454;593.62;10.0;71.77;699.31
1423;2,00291E+11;Товар_5400;Евраз;12.10.2021;2002676.5506578288;26.10.2021;nn-737/15;0.934640166;156.02;10.0;13.апр;166.28
22;2,01088E+11;Товар_3632;Транскапиталбанк;28.05.2020;8495475.36232266;18.09.2020;nn-738/15;0.71199069;78.97;10.0;фев.61;84.41
602;2,00279E+11;Товар_1567;Евдокимов Групп;09.01.2021;2013740.757559584;18.04.2021;nn-739/15;7.36002693;141.84;10.0;35.33;160.89
394;2,01002E+11;Товар_2140;Муравьева Групп;11.01.2021;3890259.338217661;03.02.2021;nn-740/15;0.7233016;936.23;20.0;84.73;1056.91
1527;2,01239E+11;Товар_2859;АО «Ермаков Соколов»;08.08.2021;7814344.539079949;15.05.2021;nn-741/15;3.284580655;85.93;;53.89;103.98
4533;2,00406E+11;Товар_3321;Лебедев Лимитед;23.08.2021;2021368.2850036295;19.08.2021;nn-742/15;8.705053831;49.24;10.0;май.35;54.22
1701;2,0091E+11;Товар_3826;НПО «Гришин-Ситникова»;14.10.2021;3935110.7782353815;04.09.2021;nn-743/15;0.216313449;авг.54;20.0;0.64;сен.38
3028;2,00635E+11;Товар_1382;ИП «Давыдов-Фомичев»;19.08.2021;2345681.690601416;24.09.2021;nn-744/15;0.68463547;1066.3;20.0;49.24;1167.21
2479;2,00771E+11;Товар_5487;РАО «Мамонтов»;24.12.2020;2681848.411770812;27.04.2021;nn-745/15;0.611365494;80.01;20.0;апр.47;88.89
404;2,0159E+11;Товар_4432;Рожкова Групп;07.03.2021;16000840.8;18.03.2021;nn-746/15;0.086571748;67.14;10.0;29.мар;76.93
2213;2,0104E+11;Товар_2617;ООО «Котов Савельева»;30.08.2021;2813752.226484758;14.06.2021;nn-747/15;16.27231462;329.1;10.0;43.8;358.34
4011;2,01458E+11;Товар_3670;НПО «Котов, Дьячков и Фадеев»;24.08.2021;11633117.525383051;02.10.2021;nn-748/15;4.931260144;116.11;20.0;47.09;135.55
1802;2,01044E+11;Товар_3214;НПО «Воронова, Колесников и Костина»;04.04.2021;6158009.847042435;25.04.2021;nn-749/15;1.471871763;276.18;20.0;18.87;316.89
140;2,00754E+11;Товар_151;ООО «Тетерина, Макаров и Власов»;19.05.2021;2315418.1642193063;07.05.2021;nn-750/15;0.409134443;2172.33;10.0;139.91;2419.08
857;2,0153E+11;Товар_5054;НПО «Костина, Овчинникова и Котов»;20.09.2021;16000840.8;06.06.2021;nn-751/15;0.810002427;396.98;20.0;55.0;449.78
768;2,01221E+11;Товар_959;ООО «Капустин, Белоусов и Лаврентьев»;11.07.2020;4903991.001514607;23.10.2020;nn-752/15;2.083905318;48.94;20.0;янв.87;53.39
4922;2,01016E+11;Товар_4357;АО «Михеев»;15.11.2021;3947552.1305899383;12.11.2021;nn-753/15;8.302328403;124.3;10.0;23.54;132.1
1575;2,01142E+11;Товар_4209;ООО «Жуков-Филатова»;13.03.2021;7419336.214632485;24.03.2021;nn-754/15;4.879974869;403.29;20.0;сен.57;424.68
1987;2,00683E+11;Товар_356;ЗАО «Дмитриева, Хохлова и Цветков»;17.12.2020;2619582.841721849;11.10.2020;nn-755/15;0.129621824;567.63;20.0;104.33;663.42
4058;2,01468E+11;Товар_5765;Катерпиллар Евразия (Caterpillar);31.08.2021;16000840.8;08.09.2021;nn-756/15;0.887507111;503.29;20.0;49.57;573.04
2848;2,00422E+11;Товар_1354;ЗАО «Владимирова, Логинова и Алексеев»;26.07.2021;2041593.6993921304;02.07.2021;nn-757/15;5.270304807;1681.9;10.0;131.82;1875.16
3209;2,00982E+11;Товар_5318;АО «Мельникова Громова»;25.10.2021;3400598.3544718744;13.11.2021;nn-758/15;11.402614026;269.47;20.0;0.83;275.17
2446;2,00838E+11;Товар_1907;ЭС;07.04.2021;3232873.061042759;22.05.2021;nn-759/15;0.736711521;238.36;20.0;17.78;264.45
1706;2,0136E+11;Товар_3516;Сибуглемет;01.08.2021;12557480.565218857;14.07.2021;nn-760/15;1.635845766;1938.18;10.0;59.81;2113.41
859;2,01135E+11;Товар_2989;ВЭБ.РФ;04.10.2021;4465465.887006783;07.09.2021;nn-761/15;2.233373132;43.13;10.0;06.июн;49.27
1941;2,00397E+11;Товар_5308;НПО «Маслова, Ершов и Соловьева»;17.08.2021;2111807.651325646;24.09.2021;nn-762/15;4.138468111;20.72;10.0;июн.64;22.76
3197;2,00411E+11;Товар_2078;ОАО «Тарасова, Дмитриев и Коновалов»;17.04.2021;2006022.5121891329;14.02.2021;nn-763/15;12.967285114;1628.69;10.0;64.2;1770.92
766;2,01422E+11;Товар_3243;ОАО «Соболева-Панфилов»;16.06.2021;11246949.100414868;23.05.2021;nn-764/15;0.356168316;512.93;20.0;134.78;611.14
1494;2,01271E+11;Товар_4315;АО «Крылова, Гришин и Жуков»;26.06.2021;8241429.811000429;10.08.2021;nn-765/15;2.798258399;554.77;10.0;48.52;627.16
2580;2,00896E+11;Товар_1535;ИП «Владимирова Артемьева»;27.09.2021;2767864.576296446;01.11.2021;nn-766/15;9.856267958;413.89;20.0;74.44;492.65
3032;2,01575E+11;Товар_4262;ООО «Крылова»;02.04.2021;16000840.8;20.01.2021;nn-767/15;1.195524196;99.53;10.0;16.67;115.25
2339;2,00327E+11;Товар_308;Кари;23.12.2020;2003093.2220060965;10.01.2021;nn-768/15;1.628706708;144.06;10.0;авг.52;153.37
4547;2,00405E+11;Товар_3110;Хохлова Лтд;15.10.2021;2048586.1116979087;05.10.2021;nn-769/15;16.932184577;1787.89;20.0;261.81;2058.24
1235;2,00404E+11;Товар_2865;Родионова Лтд;16.06.2021;2059255.944757138;17.09.2021;nn-770/15;0.167168703;1078.9;20.0;110.47;1223.27
570;2,014E+11;Товар_1486;Минудобрения;29.09.2021;13086026.632726632;04.08.2021;nn-771/15;0.895448438;275.24;;20.99;308.9
985;2,01411E+11;Товар_4907;НПО «Кузнецов-Мельников»;18.07.2021;10713090.171482991;28.08.2021;nn-772/15;4.325928169;44.85;20.0;авг.92;49.9
2501;2,01474E+11;Товар_5751;ООО «Петрова-Орлова»;19.09.2021;16000840.8;23.08.2021;nn-773/15;1.16194118;696.59;10.0;139.33;806.85
2739;2,00791E+11;Товар_1893;ООО «Князев-Попова»;11.09.2021;2616229.702488713;05.09.2021;nn-774/15;6.331668766;58.11;20.0;18.21;69.55
537;2,00656E+11;Товар_249;ООО «Крюкова»;11.08.2021;2306203.3186490973;09.06.2021;nn-775/15;0.063758265;335.08;10.0;май.89;355.0
1061;2,00158E+11;Товар_31;ОАО «Щукина Комиссарова»;02.07.2021;2000016.819106544;14.02.2021;nn-776/15;0.397052117;734.13;10.0;98.52;800.6
260;2,00463E+11;Товар_1821;ООО «Лапина-Шестакова»;25.11.2021;2098469.3541421816;04.11.2021;nn-777/15;0.08482507;43.66;10.0;50.4;47.58
835;2,00345E+11;Товар_303;ЗАО «Лукина, Белова и Шилов»;13.07.2020;2010424.2332150403;13.05.2020;nn-778/15;0.446610482;991.89;10.0;130.1;1151.14
1187;2,00526E+11;Товар_5265;АО «Харитонов Федоров»;07.12.2021;2054059.4058905488;09.12.2021;nn-779/15;0.160138209;200.33;10.0;22.29;218.42
2732;2,00277E+11;Товар_417;ЗАО «Антонов, Веселов и Громова»;16.10.2021;2000786.1719408336;16.09.2021;nn-780/15;0.256766703;635.15;10.0;106.52;741.29
2592;2,00728E+11;Товар_1298;ЗАО «Новиков»;12.11.2021;3441725.920754343;14.09.2021;nn-781/15;4.197681616;1615.08;10.0;259.98;1821.96
2660;2,00951E+11;Товар_3195;ЗАО «Иванова-Селиверстова»;13.06.2021;3578476.2404965274;30.04.2021;nn-782/15;5.006059421;486.61;20.0;54.22;554.98
349;2,00448E+11;Товар_1130;ООО «Зыкова Кузьмин»;25.09.2021;2057748.091822998;14.10.2021;nn-783/15;0.05080197;48.29;10.0;48.47;58.37
1986;2,00633E+11;Товар_302;Ситникова Инкорпорэйтед;23.10.2021;2255517.509517008;18.10.2021;nn-784/15;2.15553384;410.26;10.0;13.72;452.34
4490;2,00135E+11;Товар_2656;Некрасов Лтд;21.08.2021;2000073.7336364088;23.06.2021;nn-785/15;13.2667435;3531.11;10.0;183.6;3854.21
3406;2,00267E+11;Товар_1539;РАО «Герасимов-Лазарев»;31.07.2021;2000732.915185609;04.06.2021;nn-786/15;3.259080686;196.37;10.0;36.95;217.54
1037;2,01342E+11;Товар_4129;НПО «Суханов»;26.07.2020;7165728.021568084;16.10.2020;nn-787/15;3.320987272;20.сен;20.0;янв.14;23.янв
3915;2,01535E+11;Товар_3987;РАО «Гуляев»;12.10.2021;16000840.8;31.10.2021;nn-788/15;5.46106777;497.52;10.0;28.май;540.87
3567;2,01044E+11;Товар_2602;ЗАО «Белова, Горбунов и Афанасьев»;13.08.2021;3333683.0579637466;21.09.2021;nn-789/15;9.211625972;357.29;10.0;26.95;390.63
3385;2,00235E+11;Товар_4005;АО «Герасимова, Борисов и Дементьев»;21.11.2020;2001739.4899588984;01.03.2021;nn-790/15;0.120884846;421.28;10.0;43.48;457.96
860;2,00407E+11;Товар_1517;НПО Алмаз;27.06.2021;2024912.711626409;02.08.2021;nn-791/15;0.562407827;283.12;10.0;35.9;309.54
1104;2,00327E+11;Товар_1578;ОАО «Белозеров Жданов»;10.08.2021;2006550.241466376;06.08.2021;nn-792/15;0.344930519;50.64;;0.71;52.16
4611;2,01117E+11;Товар_5169;АО «Герасимова»;24.07.2021;7016941.057633794;01.11.2021;nn-793/15;23.999153015;591.1;10.0;45.34;672.75
